ds100,name,lat,lon,elevation_m
BUK,Luckau-Uckro,51.8518346,13.6079202,83
RMU B,Muggensturm Badesee,48.8799985,8.2867979,117
KBHH,Bonn Helmholtzstraße,50.7219379,7.0527148,76
KKOF,Meckenheim Kottenforst,50.661889,7.0228885,167
KRBL,Rheinbach Römerkanal,50.6282706,6.9682798,175
LDOB,Doberschütz,51.4920906,12.7452563,111
DRBZ,Radebeul-Zitzschewig,51.1145301,13.6066548,109
MFDB,Friedberg,48.3520719,10.9825161,504
MBOB,Bobingen,48.2665812,10.8379774,526
BC,Calau (Niederlausitz) - Kalawa (Dolna Łužyca),51.7380784,13.9796759,81
BLU,Lubolz,51.9621205,13.821745,52
BCS,Cottbus Hauptbahnhof / Chóśebuz głowne dwórnišćo,51.7512991,14.3223077,74
RSZ,Schwetzingen,49.3835968,8.5784982,101
MNOD,Nordendorf,48.5932476,10.8373318,423
NAWN,Anwanden,49.4115883,10.9304011,348
NHE,Heilsbronn,49.3458084,10.7906727,420
NNSW,Nürnberg-Schweinau,49.4345072,11.0459156,314
NOA,Oberasbach,49.4161215,10.9630221,332
MAGM,Augsburg Messe,48.3386953,10.8860922,500
TGRS,Grünsfeld,49.6049059,9.7456967,204
THMT,Hermentingen,48.201153,9.2177057,661
BBCH,Buckower Chaussee,52.4105417,13.3827559,44
NNER,Nürnberg-Erlenstegen,49.4719982,11.1369048,311
NNES,Nürnberg-Eibach,49.4096947,11.0477545,314
NNLH,Nürnberg-Laufamholz,49.4629506,11.1686241,323
NNMO,Nürnberg-Mögeldorf,49.4592166,11.1339629,317
NNRH,Nürnberg-Rehhof,49.4626406,11.1547861,320
NWG,Weißenburg (Bay),49.0298259,10.9654715,420
ADS K,Deinste Klb,53.5331192,9.4444154,20
HLUG,Luhegrund,53.0673252,9.9784063,92
HBIP,Bispingen,53.0851696,9.9937445,82
BLIH,Berlin-Lichterfelde Ost,52.429637,13.3288225,45
LWWZ,Wallwitz (Saalkreis),51.5816098,11.921499,129
TLN,Lauffen (Neckar),49.0765007,9.1462228,172
BLAK,Lankwitz,52.4387852,13.3420633,43
KDBH,Düsseldorf-Bilk,51.2079601,6.7760884,39
KM,Mönchengladbach Hbf,51.1967199,6.4462733,52
KML,Mönchengladbach-Lürrip,51.1996528,6.4722747,44
BHLS,Heiligensee,52.6246647,13.229194,38
LSH,Schönhausen (Elbe),52.5908992,12.0405431,28
EWAT,Wattenscheid,51.4731889,7.1393524,79
KKLV,Kleve,51.789684,6.1462027,15
EENP,Ennepetal (Gevelsberg),51.3048123,7.343547,222
KLMI,Leverkusen Mitte,51.031774,6.9916768,48
MHR,Haar,48.1113153,11.7309706,539
TBUW,Burgweiler,47.9232027,9.34514,639
TPU,Pfullendorf,47.9228419,9.2558935,640
KOB,Heinsberg-Oberbruch,51.0540076,6.1328869,41
RJL,Jöhlingen Bahnhof,49.0282351,8.5751116,172
RJLW,Jöhlingen West,49.0309063,8.5700105,173
NEO,Eggolsheim,49.7744058,11.037247,256
NSNE,Schnelldorf,49.1941371,10.1773458,469
NHOH,Hohenstadt (Mittelfr),49.5182839,11.4914951,361
NRST,Rupprechtstegen,49.5974601,11.4806343,377
NVN,Velden (b Hersbruck),49.6110493,11.5189291,415
NV,Vorra (Pegnitz),49.5632833,11.4938879,377
TV,Vaihingen (Enz),48.9476877,8.9582801,248
SSOB,Bad Sobernheim,49.7829069,7.649863,155
FBUD,Budenheim,50.0269411,8.174221,87
FFH,Flörsheim(Main),50.0172412,8.4309242,95
FFO,Frankfurt (Main) Ost,50.1132758,8.7095763,106
FNAS,Nassau (Lahn),50.3115438,7.8007604,88
FOBI,Offenbach-Bieber,50.0905,8.8084804,118
FAZB,Alzenau Burg,50.0879331,9.0745866,141
FSTZ,Sterbfritz,50.3128958,9.6254554,360
TWI,Winnenden,48.879565,9.3921595,285
TSZ,Stuttgart-Zuffenhausen,48.8295258,9.16721,284
DTR,Dresden-Trachau,51.0899337,13.7039909,112
NNSG,Neusorg,49.9338352,11.9719966,560
NPE,Pechbrunn,49.9694973,12.1660278,553
TSI,Sindelfingen,48.7039446,8.9989509,433
KBOI,Boisheim,51.2743564,6.2746487,53
TNN,Neuenstein,49.2061213,9.5840572,300
TWG,Waldenburg (Württemberg),49.2025762,9.65852,350
EPD,Paderborn Hauptbahnhof,51.7128598,8.7404385,121
DWT,Wilthen,51.0927819,14.3923789,298
ESKA,Stift Keppel-Allenbach,50.9778179,8.0917687,340
KKHR,Köln Hansaring,50.9490803,6.9526445,55
KKW,Köln West,50.9421702,6.9328532,53
TGL,Goldshöfe,48.8943642,10.1282565,471
DRB B,Radebeul Ost,51.0981418,13.6804487,113
UGLB,Gera-Langenberg,50.9165984,12.047665,184
HOSS,Osterholz-Scharmbeck,53.2228135,8.7974609,19
LNR,Niederndodeleben,52.1300218,11.5022944,85
DPS,Dresden-Pieschen,51.0821118,13.7250874,116
RW,Weil am Rhein,47.5935408,7.6084137,259
DLAB,Langebrück (Sachs),51.1268751,13.8405986,221
HHM,Hameln,52.1017806,9.3756863,72
RHL K,Haltingen KTB,47.6149907,7.6101182,268
RHL,Haltingen,47.611406,7.6130857,268
REI,Eimeldingen,47.6279755,7.5956068,265
DGN,Grüna (Sachs) Hp,50.8113795,12.7984571,350
MOZ,Obermenzing,48.1642173,11.4780215,516
UASD,Arnstadt Süd,50.8312378,10.9550152,277
UA,Arnstadt Hbf,50.8421256,10.94806,277
UE  P,Erfurt Hauptbahnhof,50.9722853,11.0380824,197
UEBI,Erfurt-Bischleben,50.9341469,10.9885084,220
UHSN,Haarhausen,50.8675796,10.9055276,262
UI,Ilmenau,50.68423,10.9226893,477
UPL,Plaue (Thür),50.7785359,10.9087862,326
USR,Stadtroda,50.8682613,11.7225236,209
NRNU,Rosenau (b Grafenau),48.8741523,13.4084653,629
DGLS,Glauchau-Schönbörnchen,50.8219273,12.5019815,256
DML,Mosel,50.78359,12.4814338,256
TTPS,Trappensee,49.1402996,9.2526803,196
DME,Meißen,51.1630024,13.4829412,109
NRH,Regensburg Hauptbahnhof,49.0122056,12.0997326,340
NRPF,Regensburg-Prüfening,49.0117556,12.0493462,343
NFW,Furth im Wald,49.3099593,12.839485,404
KSEC,Sechtem,50.7954311,6.9577218,64
KNSD,Neuss Süd,51.1857388,6.6903546,42
RUOS,Ubstadt Salzbrunnenstraße,49.1551883,8.6331002,116
LOT,Osterteich,51.7204838,11.1605229,279
TBO,Böblingen,48.688044,9.0047319,435
KB,Bonn Hauptbahnhof,50.7320436,7.0967647,61
MAHZ,Augsburg-Hochzoll,48.3528782,10.9440219,488
MOTW,Otting-Weilheim,48.8808389,10.8188402,478
DHFR,Dresden Freiberger Straße,51.0480944,13.7198342,118
HWEZ,Weetzen,52.2985023,9.6354391,67
KBE,Bedburg (Erft),50.9870556,6.5729516,64
KPFF,Paffendorf,50.9615759,6.6072478,68
DSTH,Dresden-Strehlen,51.0305282,13.7623743,121.0
DRK,Dresden-Reick,51.0212053,13.7907408,119.0
NPEN,Petersaurach Nord,49.3182881,10.7386247,447.0
DZSW,Dresden-Zschachwitz,50.9898883,13.844671,120.0
DHD,Heidenau,50.9815969,13.8581167,120.0
DHDS,Heidenau Süd,50.9715292,13.8749891,122.0
DHDG,Heidenau-Großsedlitz,50.960771,13.895014,120.0
DPI,Pirna,50.9625036,13.9283908,120.0
KGL,Glesch,50.9715636,6.5892593,64.0
KGUS,Gustorf,51.0671326,6.5700517,57.0
KGRB,Grevenbroich,51.0937713,6.5805114,51.0
DOG,Obervogelgesang,50.9497238,13.9901091,120.0
DNUN,Nünchritz,51.3025833,13.392013,102.0
DPR,Priestewitz,51.2505129,13.5092413,147.0
DNDR,Niederau,51.1764145,13.5604658,132.0
DWEW,Weinböhla Hp,51.1591159,13.5614954,120.0
DOT,Oschatz,51.3116617,13.1057595,127.0
LE H,Leipzig-Engelsdorf,51.3439212,12.4776692,132.0
DWH,Stadt Wehlen (Sachs),50.953717,14.0322324,119.0
DRAT,Kurort Rathen,50.9567327,14.0755677,121.0
DKOH,Königstein (Sächs Schweiz) Hp,50.9193775,14.0783283,114.0
DSA,Bad Schandau,50.9189214,14.1389302,127.0
DKRP,Krippen,50.9131408,14.1602004,126.0
DSMI,Schmilka-Hirschmühle,50.8898233,14.2285771,184.0
DSN,Schöna,50.875881,14.2346784,201.0
DIG,Dresden Industriegelände,51.0871982,13.7625651,155.0
MWSB,Wasserburg (Inn),48.0618126,12.1852904,480.0
MGB,Grafing Bahnhof,48.0434247,11.940171,542.0
BBIG,Bad Belzig,52.1360071,12.5950321,101.0
DKT,Dresden-Klotzsche,51.1144381,13.788889,194.0
DGRS,Dresden Grenzstraße,51.1282809,13.7782287,217.0
DKTF,Dresden Flughafen,51.1246137,13.766016,245.0
DTH,Tharandt,50.9829688,13.5919875,231.0
DFR,Freiberg (Sachs),50.9086704,13.3445784,415.0
DPL,Dresden-Plauen,51.029528,13.7029039,134.0
KKL,Köln-Longerich,50.9982365,6.9014803,50.0
DPA,Freital-Potschappel,51.01373,13.6623982,166.0
EBOE,Bochum-Ehrenfeld,51.4720712,7.2090454,94.0
EWHP,Wattenscheid-Höntrop,51.4598402,7.1533882,97.0
DFD,Freital-Deuben,50.9992565,13.6464496,175.0
DFH,Freital-Hainsberg Hp,50.9886901,13.6378608,183.0
KNIV,Nievenheim,51.1233751,6.7825813,42.0
KNAL,Neuss Allerheiligen,51.1424796,6.7567065,41.0
DHGW,Freital-Hainsberg West,50.9810268,13.6228181,194.0
KV,Viersen,51.2548242,6.4040894,42.0
DKR,Edle Krone,50.9500979,13.5835504,301.0
KLRH,Leverkusen-Rheindorf,51.0642627,6.9634338,46.0
KLKH,Leverkusen-Küppersteg,51.0461855,6.9879115,47.0
KBAY,Leverkusen Chempark,51.0114001,6.9965901,47.0
KKSH,Köln-Stammheim,50.990038,7.001891,45.0
DKC,Klingenberg-Colmnitz,50.9258953,13.5009679,457.0
SWU,Wustweiler,49.3986883,7.0349959,253.0
DNBO,Niederbobritzsch,50.9013421,13.4404809,414.0
DMH,Muldenhütten,50.9057419,13.3888024,394.0
DKE,Dresden-Kemnitz,51.0730398,13.6688091,112.0
BEW,Elsterwerda,51.4598135,13.516501,91.0
BPW,Prösen Ost,51.4258799,13.5008729,95.0
BFR,Frauenhain,51.3842408,13.5036297,109.0
DZT,Zabeltitz,51.3486231,13.5157366,113.0
DRBN,Radebeul-Naundorf,51.110454,13.5990467,110.0
DNI,Niederwartha,51.0942824,13.6061002,107.0
DCB,Cossebaude,51.0849931,13.6323725,111.0
DSTT,Dresden-Stetzsch,51.0805895,13.651614,111.0
LDD,Dreileben-Drackenstedt,52.143874,11.3425731,141.0
LEI,Eilsleben,52.1503655,11.2162551,149.0
LMS,Magdeburg-Sudenburg,52.1204484,11.5970253,58.0
LBU,Burg (b Magdeburg),52.2744115,11.8402498,41.0
LGWS,Gerwisch,52.1775728,11.7419658,48.0
LGSN,Güsen (b Genthin),52.3342108,11.9764602,38.0
LMN,Magdeburg-Neustadt,52.1489057,11.6417987,51.0
LMOS,Möser,52.2187018,11.7843677,74.0
SML,Monreal,50.2963249,7.1530622,334.0
SURM,Urmersbach,50.2559478,7.1316906,387.0
AWYU,Weyerdeelen-Umbeck,53.2342795,8.9451451,3.0
AWYM,Weyermoor,53.2188154,8.8879017,2.0
DRCH,Reichenbach (Oberlausitz),51.1356756,14.795494,250.0
DZL,Zoblitz,51.1236692,14.7509615,239.0
DGRA,Görlitz-Rauschwalde,51.1491468,14.9365172,237.0
DGD,Gersdorf (b Görlitz),51.1252158,14.8542858,251.0
DL,Löbau (Sachsen),51.0993856,14.671919,265.0
NHL,Hersbruck (links der Pegnitz),49.500339,11.434732,339.0
DBTD,Breitendorf,51.1386293,14.6227927,260.0
TLG,Leingarten,49.1450649,9.1217775,173.0
KSEV,Scheven,50.5596513,6.5922668,357.0
DPOM,Pommritz / Pomorcy,51.1590682,14.5745917,238.0
DKU,Kubschütz / Kubšicy,51.1656425,14.5093948,225.0
KDFS,Düsseldorf-Friedrichstadt,51.2121229,6.7891521,44.0
DBZ,Bautzen - Budyšin,51.1731249,14.4287344,205.0
DSEN,Seitschen / Žičeń,51.1536306,14.3250227,250.0
DDT,Demitz-Thumitz,51.1421983,14.2395696,270.0
DBW,Bischofswerda,51.1254718,14.1858675,289.0
DWEI,Weickersdorf (Sachs),51.1109444,14.1511795,288.0
DAF,Arnsdorf (bei Dresden),51.0930368,13.9817192,250.0
DRAG,Radeberg,51.1116162,13.9132829,242.0
BTL,Teltow,52.3882208,13.2997399,49.0
BNH,Neuhausen (b Cottbus),51.6875103,14.412174,87.0
BBG,Bagenz,51.6548808,14.4268911,98.0
BSP,Spremberg / Grodk,51.5747888,14.3975494,124.0
BRI,Rietschen / Rěčicy,51.3987669,14.7840251,144.0
BHAH,Hähnichen,51.3641539,14.8566101,158.0
BHR,Horka Pbf,51.3039041,14.9020848,165.0
DHW,Hagenwerder,51.0702711,14.9602276,197.0
DHE,Hirschfelde,50.9433773,14.8909364,225.0
DSML,Schmölln (Oberlausitz),51.1197174,14.2279961,304.0
DPT,Putzkau,51.1030311,14.2355941,311.0
DNKW,Neukirch (Lausitz) West,51.0843006,14.2708523,338.0
KBH,Bedburg-Hau,51.7587867,6.1739201,27.0
KGO,Goch,51.6818085,6.1609241,19.0
KWEE,Weeze,51.6243478,6.1978591,20.0
BSGV,Schöneberg,52.4793491,13.3519181,49.0
BLWE,Lichterfelde West,52.4433056,13.2935862,52.0
DSWK,Schirgiswalde-Kirschau,51.0796678,14.4267564,294.0
UWMB,Weimar Berkaer Bahnhof,50.9806343,11.3136564,233.0
UWM,Weimar,50.9914586,11.3263409,242.0
DNP,Neusalza-Spremberg,51.0342858,14.526235,328.0
DEB,Ebersbach (Sachsen),51.0044255,14.5789894,362.0
DEIB,Eibau,50.9862736,14.646148,390.0
DNOW,Niederoderwitz,50.9523466,14.7243428,311.0
DMHD,Mittelherwigsdorf,50.9227868,14.7413318,279.0
KDHL,Düsseldorf-Hellerhof,51.1331097,6.9081155,45.0
RGS,Gernsbach,48.7685903,8.3368619,160.0
FBZ,Butzbach,50.4312431,8.6695015,206.0
FKGS,Kirch Göns,50.4732705,8.6668503,218.0
RH,Heidelberg Hauptbahnhof,49.4034737,8.6754223,110.0
FG,Gießen,50.5798685,8.6622116,166.0
FMBG,Marburg (Lahn),50.8192169,8.7750878,187.0
FTS,Treysa,50.9106378,9.1858676,223.0
FWAB,Wabern (Bz Kassel),51.1029072,9.3580898,165.0
EROL,Rummenohl,51.2778627,7.5283996,181.0
WLM,Seebad Lubmin,54.1305723,13.6258695,20.0
RKHA,Karlsruhe Hagsfeld,49.0262453,8.4537121,116.0
RBAN,Blankenloch,49.0668996,8.4647709,112.0
RGN,Graben-Neudorf,49.1617062,8.4905665,110.0
RWI,Wiesental,49.2257001,8.5024357,106.0
RWG,Waghäusel,49.2481441,8.5082092,106.0
BSRO,Schwarzheide Ost,51.473621,13.8907783,105.0
ULCH,Laucha (Unstrut),51.2219966,11.6789059,119.0
UNE,Nebra,51.2831804,11.5699914,121.0
BNP,Neupetershain,51.6065382,14.1620854,127.0
NBA,Bamberg,49.9006357,10.8997336,241.0
DWXB,Weixdorf Bad,51.1400608,13.8019126,195.0
DWX,Weixdorf,51.150224,13.8066898,184.0
DOS,Ottendorf-Okrilla Süd,51.1778729,13.8249036,177.0
BOSB,Ostbahnhof,52.5107448,13.4351709,52.0
DOK,Ottendorf-Okrilla Hp,51.1867278,13.8361072,173.0
DON,Ottendorf-Okrilla Nord,51.1974767,13.8350762,181.0
DLZ,Laußnitz,51.2483405,13.8797547,184.0
DKB,Königsbrück,51.2601564,13.8999851,186.0
LD,Dessau Hauptbahnhof,51.8398819,12.2347891,61.0
RGES,Germersheim Süd/Nolte,49.2083537,8.3738075,100.0
TGFD,Gäufelden,48.5599535,8.8503135,458.0
THB,Horb,48.441813,8.6889737,394.0
TGRN,Gaubüttelbrunn,49.6343571,9.8544634,254.0
TKU,Kirchheim (Unterfranken),49.6569217,9.8581779,297.0
TZI,Zimmern (Main-Tauber),49.5953081,9.7906971,222.0
RHZ,Herbolzheim (Breisgau),48.2239944,7.767865,173.0
RRL,Riegel-Malterdingen,48.1517373,7.7711138,181.0
RVL,Villingen (Schwarzwald),48.0578147,8.4652872,704.0
RNL,Neulußheim,49.2929427,8.5307043,103.0
TMS,Mössingen,48.4043988,9.0465177,456.0
REMM,Emmendingen,48.1193379,7.8478338,202.0
RKLR,Kollmarsreute,48.098771,7.8867395,221.0
RDZ,Denzlingen,48.0690939,7.8817277,234.0
RFZ,Freiburg-Zähringen,48.0245066,7.8638902,253.0
RFHE,Freiburg-Herdern,48.0085292,7.8512755,262.0
RFSG,Freiburg-Sankt Georgen,47.9755426,7.802923,250.0
REBR,Ebringen,47.9601713,7.7679642,242.0
RNO,Norsingen,47.9391394,7.7261608,227.0
RBGG,Buggingen,47.8553108,7.6282655,222.0
RML,Müllheim im Markgräflerland,47.810102,7.5995606,233.0
RAUG,Auggen,47.789907,7.58665,233.0
TBR,Kloster Bronnbach,49.715245,9.5433862,157.0
DPUL,Pulsnitz,51.1882519,14.0138417,271.0
DKA,Kamenz (Sachs) / Kamjenc (Sakska),51.2740509,14.0921657,194.0
MOF,Oberstdorf,47.4112728,10.27825,804.0
EHOS,Hösel,51.3414011,6.8929255,99.0
AWCH,Wandsbeker Chaussee,53.5696668,10.0600205,15.0
HEIV,Eilvese,52.5448739,9.4285094,42.0
HHGH,Hagen (Hannover),52.5739265,9.40851,54.0
LR,Roßlau (Elbe),51.883838,12.2370501,71.0
KTUM,Tuchmühle,50.7640779,6.4881687,144.0
FHG,Haiger,50.7412658,8.2214272,273.0
BBLB,Blankenburg,52.5914655,13.4434822,47.0
KRYO,Rheydt-Odenkirchen,51.1386495,6.4469538,63.0
RRBA,Reichenbach (b. Ettlingen),48.9204483,8.4795911,260.0
KESJ,Eschweiler-St.Jöris,50.8351319,6.2019318,184.0
TVRD,Veringendorf,48.1605188,9.199129,627.0
LROI,Roitzsch (Kr Bitterfeld),51.5706535,12.2631787,93.0
KNRC,Neuss Rheinparkcenter,51.2061815,6.717021,37.0
BKOS,Kolkwitz Süd - Gołkojce pódpołdnjo,51.7468859,14.2418442,66.0
BKOW,Kolkwitz / Gołkojce,51.7575937,14.250668,63.0
BPA,Kunersdorf / Kósobuz,51.7685907,14.1887105,60.0
FEMS,Bad Ems,50.3277065,7.7290905,85.0
LCW,Coswig (Anhalt),51.8878356,12.4587523,84.0
LGB,Griebo,51.8804927,12.5236937,77.0
LJN,Jessen (Elster),51.7927537,12.9546955,78.0
LKK,Klieken,51.8945016,12.3719043,81.0
LMEI,Meinsdorf,51.9029793,12.2557321,74.0
LAB,Annaburg,51.7285829,13.0329724,77.0
LFMW,Fermerswalde,51.6430364,13.1737343,90.0
TTM,Tamm (Württemberg),48.9216731,9.1257332,246.0
RLT,Legelshurst,48.5587356,7.9130958,140.0
TWRW,Weinsberg West,49.1512505,9.2738889,194.0
RFS,Frauenalb-Schielberg,48.8373923,8.4404816,303.0
RKRS,Krauchenwies,48.0201657,9.2388456,582.0
TEY H,Eyach HzL,48.4461618,8.7830994,372.0
TSTT,Stetten bei Haigerloch,48.353407,8.81256,437.0
TMUE,Mühlen,48.4499124,8.7269198,383.0
RHBC,Helmbach (Pfalz),49.3416109,7.9885769,208.0
RBB,Baden-Baden,48.7904421,8.1910627,125.0
RKL,Kehl,48.5768371,7.8071226,139.0
UNH,Neunhofen,50.7242426,11.7140628,280.0
RO,Offenburg,48.4765153,7.9465414,162.0
RGG,Gaggenau,48.8055136,8.3202802,143.0
ROTT,Ottenhöfen,48.5669133,8.1508209,300.0
DKJ,Kurort Jonsdorf,50.853812,14.7064837,448.0
DKJH,Jonsdorf Haltestelle,50.8621163,14.7256337,398.0
WBDN,Breddin,52.8860705,12.2242475,47.0
NSAI,Schwaig,49.4715064,11.2004937,325.0
MMP,Marienplatz,48.1371436,11.5753989,524.0
BBZS,Beelitz Stadt,52.239551,12.9667899,52.0
KSTP,Köln Steinstraße,50.8952751,7.0576212,52.0
KT,Troisdorf,50.813948,7.1508684,58.0
RMN,Mannheim-Neckarau,49.4557572,8.4946502,95.0
RMA,Mannheim-Rheinau,49.423859,8.5352276,102.0
NRPH,Regensburg-Prüfening,49.0124154,12.0492667,347.0
RBMT,Bruchsal Am Mantel,49.1410807,8.5638114,109.0
MBHM,Bäumenheim,48.6798692,10.8103165,405.0
MMTG,Mertingen Bahnhof,48.6608804,10.8248467,409.0
KDV,Düsseldorf Volksgarten,51.2101001,6.7918786,39.0
KDRH,Düsseldorf-Reisholz,51.1813384,6.8604122,44.0
KLAB,Langenfeld (Rheinl)-Berghausen,51.117475,6.9237248,50.0
RKU,Kuppenheim,48.8340378,8.2563705,126.0
RFCH,Forbach (Schwarzwald),48.680346,8.3614868,302.0
RKDU,Karlsruhe-Durlach,49.0020956,8.4622543,118.0
TWSH,Westerstetten,48.5198531,9.9494251,558.0
MFN,Fischen,47.4559694,10.2717254,759.0
RBT,Bretten Bahnhof,49.0368581,8.6931971,175.0
RWSO,Wössingen Ost,49.0157632,8.6098391,186.0
KDW,Düsseldorf Wehrhahn,51.2284203,6.7981599,41.0
KDZ,Düsseldorf Zoo,51.2371253,6.796926,41.0
WCOK,Chorin,52.9035102,13.8695761,47.0
WSEE,Seehausen (Uckermark),53.2211002,13.8844482,23.0
WWAN,Warnitz (Uckermark),53.183452,13.8771708,38.0
FGR,Grävenwiesbach,50.3825074,8.4579071,315.0
FNAP,Neu Anspach,50.3008026,8.5147184,337.0
FKP,Köppern,50.2701583,8.646493,220.0
FLDB,Liederbach,50.1186386,8.4863302,149.0
WPS,Passow (Uckermark),53.149173,14.10192,28.0
RFTL,Friedrichstal (Baden),49.1006247,8.4740971,113.0
FULB,Unterliederbach,50.1079758,8.5279993,111.0
EDG,Duisburg Hauptbahnhof,51.4296701,6.7761771,38.0
KDU,Düsseldorf-Unterrath,51.2764682,6.7888379,41.0
EEAL,Essen-Altenessen,51.4842762,7.0068439,52.0
EEDL,Essen-Dellwig,51.4878611,6.9216999,41.0
FLDS,Liederbach Süd,50.1154731,8.5012874,135.0
NSCH,Schwandorf,49.3263177,12.1038045,359.0
BSRW,Stresow,52.5319419,13.2093454,35.0
NSTD,Nürnberg Frankenstadion,49.4309138,11.129835,322.0
LK,Köthen,51.7523008,11.9892892,82.0
MHLK,Hörlkofen,48.2426547,11.9423168,506.0
HBKB,Bückeburg,52.2676541,9.0475472,62.0
KWO,Wuppertal-Oberbarmen,51.2738901,7.2212549,163.0
KWU,Wuppertal-Unterbarmen,51.2589854,7.1714744,160.0
FKLP,Kahl (KVG),50.0767049,9.0058946,113.0
FKLM,Kahl (Main),50.0765616,9.0054828,111.0
ASCB,Schönberg (Holst),54.3870394,10.375177,19.0
US,Saalfeld (Saale),50.6504488,11.3745646,214.0
NOMR,Ostheim v.d.Rhön,50.4559224,10.2321416,298.0
EMRY,Mülheim (Ruhr)-Styrum,51.4491773,6.8526869,38.0
NSGN,Schonungen,50.0488495,10.3054133,216.0
EPRN,Preußen,51.5883045,7.5396722,69.0
EENW,Essen West,51.4544016,6.9802402,79.0
KKIE,Brühl-Kierberg,50.8383931,6.8885567,106.0
KNAK,Neuss Am Kaiser,51.220092,6.698216,41.0
EE,Essen Hauptbahnhof,51.4514769,7.0144679,89.0
BWUS,Wustermark,52.551909,12.9385373,34.0
KEST,Erftstadt,50.8072763,6.8330118,129.0
UH,Harra,50.4184729,11.6860234,432.0
EDHP,Duisburg-Hochfeld Süd,51.4089982,6.7534291,37.0
KRHO,Rheinhausen Ost,51.4018699,6.7239906,30.0
ATAT,Tating,54.3228603,8.709529,4.0
SNOR,Norheim,49.8087395,7.8120937,127.0
TSFS,Stuttgart Feuersee,48.7726044,9.1659138,278.0
KDEK,Weilerswist-Derkum,50.7069611,6.8168319,149.0
KWES,Weilerswist,50.7499884,6.8448669,123.0
BHW,Hoyerswerda - Wojerecy,51.4327781,14.2311222,119.0
MBAL,Berg am Laim,48.133971,11.6336,527.0
TW,Weil der Stadt,48.7555815,8.8730002,404.0
TSUN,Stuttgart Universität,48.7452713,9.105765,459.0
TSOS,Stuttgart Österfeld,48.7375038,9.1167264,416.0
KME,Mettmann Stadtwald,51.2510287,6.9871082,145.0
KBUT,Büttgen,51.1971945,6.6057941,44.0
KHOZ,Holzheim (bei Neuss),51.1655916,6.6645356,50.0
FL,Limburg (Lahn),50.3844765,8.0621441,124.0
TNW,Stuttgart Neuwirtshaus (Porscheplatz),48.8338388,9.1522098,287.0
TSRO,Stuttgart-Rohr,48.7177263,9.1084072,442.0
TOAI,Oberaichen,48.7052607,9.1272836,434.0
TSC,Bad Cannstatt,48.8014069,9.2168515,227.0
KKS,Köln Süd,50.9276006,6.9372707,56.0
TSNU,Nürnberger Straße,48.806375,9.2348625,251.0
TSSM,Sommerrain,48.8152317,9.248517,278.0
TFE,Fellbach,48.820297,9.2707765,285.0
TWN,Waiblingen,48.8262806,9.3006415,270.0
TDI,Ditzingen,48.8235995,9.0674255,311.0
KEU,Euskirchen,50.657786,6.7921979,170.0
TIL,Illingen (Württemberg),48.9566217,8.9219059,234.0
LWOR,Wolferode,51.5124511,11.5079166,203.0
KKRW,Euskirchen-Kreuzweingarten,50.6131201,6.7961783,207.0
UBM,Blankenheim (Sangerhausen),51.5027941,11.4265552,271.0
WWIL,Bad Wilsnack,52.9603392,11.9491192,29.0
WGF,Glöwen,52.9034282,12.0841656,41.0
SRUB,Ruschberg,49.62278,7.2874972,378.0
SFWB,Fischbach-Weierbach,49.7389577,7.404739,214.0
TKH,Kornwestheim Personenbahnhof,48.8621538,9.1800732,301.0
UDG,Dornburg (Saale),51.0087372,11.6757466,137.0
UJS,Jena Saalbahnhof,50.9367569,11.5936451,144.0
UJW,Jena West,50.9231871,11.5777991,173.0
KSTZ,Euskirchen-Stotzheim,50.6340817,6.8109642,186.0
TLU,Ludwigsburg,48.8922609,9.1852056,297.0
TAX,Asperg,48.9075521,9.1476389,274.0
UBL,Bad Blankenburg (Thüringerw),50.6825643,11.2751689,222.0
USTM,Stadtilm,50.7670022,11.070874,367.0
UELG,Elgersburg,50.7059801,10.8500137,496.0
UGM,Grimmenthal,50.5327711,10.4506681,314.0
UGD,Gräfenroda,50.7590033,10.8327371,380.0
USL,Suhl,50.6050123,10.6826811,428.0
USUE,Sülzenbrücken,50.8874669,10.8959068,256.0
UZL,Zella-Mehlis,50.6466473,10.674301,535.0
UOG,Oppurg,50.7058908,11.6506738,240.0
UO,Orlamünde,50.7756979,11.5451703,170.0
UPS,Pößneck ob Bf,50.6903044,11.5880873,246.0
UKA,Kahla (Thür),50.8088861,11.5891683,163.0
UR,Rudolstadt (Thür),50.7180031,11.3392256,197.0
URS,Rudolstadt-Schwarza,50.6910751,11.3280969,206.0
UUS,Uhlstädt,50.7415958,11.4627084,179.0
HALF,Alfeld (Leine),51.9815398,9.8175148,92.0
HBAN,Banteln,52.0660098,9.7504069,93.0
HEB,Einbeck-Salzderhelden,51.7982038,9.9227761,112.0
HELZ,Elze (Hannover),52.1204247,9.7470208,78.0
HFRE,Freden (Leine),51.9277681,9.8990452,102.0
HG,Göttingen,51.5367827,9.9258967,149.0
HH,Hannover Hauptbahnhof,52.3769504,9.7416533,60.0
HK,Kreiensen,51.8513638,9.9675102,109.0
HNOS,Nordstemmen,52.1675749,9.7904788,73.0
HN,Northeim (Hannover),51.7031949,9.9865371,120.0
